Device_ID,device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index
9f4ccc60-1477-4843-822e-f32ce20b9c9a,26,3000,6.9,9.9,31.3,33.1,1,4.9,8.8,Low,Poor,8,10,3.01
273e472a-5c4e-49ce-85a6-8af1c60502c7,8,4500,5.6,9,33.6,80.6,2,0.2,10,Medium,Moderate,7,10,3.2
43b42d3b-0c69-4570-910e-256818a769ef,36,4000,5.8,7.4,33.9,48.3,7,5.1,5.6,Medium,Good,5,10,3.63
e8fc94f1-69e3-41f7-a2da-c03c43f0a147,32,4500,1,3,27.2,25.6,2,0.1,15.7,Low,Moderate,8,10,1.7
d78f3f5f-b74e-4bef-983b-0cafd9c0e36e,41,4000,3.2,4.1,33.7,58.1,3,5,6.7,Medium,Good,6,10,3.58
31978ffa-51e0-4cc3-95fc-899a3f78e110,43,4000,3.2,3.5,32,90.2,5,3.6,7.2,Low,Moderate,5,10,3.06
28bfbdfc-eda1-4827-aba0-ffdb08a43ca0,23,4000,5.9,10.8,28.1,57.9,4,0.4,11,Medium,Poor,6,10,1.93
47d69633-8ee7-4def-bd8e-637a13790fa7,14,4000,8,13.3,33.2,76,4,3.5,0,High,Poor,5,10,3.34
95d424ed-cb44-49ca-8218-a4b369dbc8d4,31,4500,5.3,7.3,31.7,63,5,5.3,12.8,Low,Good,6,10,3.14
d496aea2-53c0-4a2c-8a44-9088b52015ee,31,4500,7.2,10.5,31.7,79.6,2,3.4,9.9,Medium,Good,6,10,2.99
5f5d3826-2577-4ce8-9421-9504f8060c9f,23,5000,6.8,8.2,34.1,45.9,2,3.1,12.7,Medium,Good,7,10,3.53
cf9d0e79-df94-420d-bdcb-2acf1c268500,40,4500,5.8,7.1,31.6,42.1,2,2.4,8.8,High,Poor,8,10,2.87
62f532bf-583d-4bc7-b49f-b6b4d6f76243,48,4500,6.6,8.8,33.7,24.1,2,4,5.8,High,Moderate,9,10,3.49
38ac24a1-5ac2-4eae-8cd5-6471144bdbc4,48,5000,6,9,31.9,52.3,6,4.7,10.6,Medium,Good,5,10,3.13
2bcb4387-a527-4f72-af70-e6d03952dab3,11,4500,5.2,7.7,26.8,48,3,2.9,15,High,Good,6,10,1.81
ba919fb1-bddf-4daf-882d-a3ef37522149,38,4000,6.3,9.8,29.7,86.8,2,3.2,7.2,High,Moderate,7,10,2.51
9ea56a79-e19b-4298-8c68-8dde6734206f,1,3000,8.4,13.3,34.4,71.8,6,1.5,14.1,High,Good,5,10,3.48
7e5c7519-6997-4438-b880-941b21edcafd,2,3000,6.4,9.9,32.9,78.5,2,6.1,8.5,High,Good,7,10,3.47
005a9a89-cc2a-4569-9cb5-eb18149fcdbc,48,5000,5.9,7.8,29.2,39,0,1.6,7.7,Medium,Moderate,8,10,2.27
49dd4ae0-1281-4e89-809b-1fc804330eb7,36,4500,3.7,5.9,34.6,75.4,0,4.1,14.4,High,Poor,7,10,3.72
5bf11996-27ac-46a5-8c7b-e632ba6be9ec,48,4500,8.3,13.1,34.2,75.2,6,3.2,11.7,High,Good,5,10,3.55
b70ff43c-614a-471f-bc6d-cfd45f0c9536,16,5000,2.7,3.6,27.7,32.5,2,1.6,3.2,Low,Good,8,10,1.93
70beef09-5602-4902-b3e2-061cae43d154,48,3000,2.1,3,36.9,55.4,7,7,9,High,Moderate,5,10,4.46
ad8114de-c448-461c-87b9-1bdcf802076e,1,4000,6.2,10.5,29.6,57.5,4,0.6,4.2,Medium,Moderate,7,10,2.29
b9709afd-56f0-45ce-9b82-cac2edad021e,1,4500,3.7,5.7,31.2,40,1,2.6,12.6,Low,Poor,8,10,2.8
90b06ec6-a75c-47ba-a66d-6343abee53a5,27,5000,7.7,8.7,30,42.2,0,3.6,5.4,High,Good,8,10,2.61
c6e1bc85-336b-4b97-ac35-1164323686e3,22,4000,2.1,5.3,31.7,37,2,9.4,10.8,Low,Poor,7,10,3.44
19ce6e8a-d838-4d00-9623-d07deb21c024,36,5000,7.4,10.7,31.4,58.8,0,5.2,12.6,Low,Good,7,10,3.06
8959dbc5-353c-4145-837e-af372ef2eae4,31,5000,7.1,13.2,28.3,55.7,2,0.9,12.6,Medium,Good,6,10,2
071dcb5c-b059-42bf-9ea7-96d14ebca14d,32,5000,5.7,9,31,79.6,4,0.7,7.3,Medium,Good,6,10,2.63
f849e528-4ae3-4737-ac55-6b883d60e183,0,3000,1.3,3,33.1,39,4,8.3,10.2,High,Good,7,10,3.68
c24ede07-7f83-4362-a2e1-48139829c446,18,3000,2.1,3.3,31.9,54.8,0,8,6.5,Low,Good,9,10,3.38
d4a9433c-365f-4ba9-8a0d-42cafbaa57db,1,5000,6,8.3,32.5,89,6,5.6,7.9,Low,Good,4,10,3.34
e526be58-40c1-4dfb-aa21-cace0b436711,43,4500,5,7.6,34.3,58.6,5,1.9,5.3,Low,Good,5,10,3.48
c9f63bae-90ed-4fa5-9b66-4231b851bb3e,25,4000,7,12.4,31.4,2,6,1.9,10.3,Medium,Moderate,6,10,2.8
a40acd1b-872a-41ff-a234-54c773d635a3,31,4500,5.4,7.1,34,55.7,1,0.7,12.4,Medium,Good,8,10,3.31
69a2de9b-1110-42a2-bdba-823d61126396,5,3000,5.2,8.3,28.1,46.9,1,6.1,5.8,Medium,Poor,8,10,2.35
de333af5-31ec-4b89-8f83-8ec97e3e6c23,31,4000,1,3,28,42.5,1,1.2,5.8,Medium,Good,8,9.24,1.96
e4ab5206-baf9-4606-ade3-2642066b0aff,3,5000,7.1,10.5,32.5,47.1,5,4.2,18,High,Good,6,10,3.22
5a26a89c-8b7f-4be2-bd68-3929c0761506,10,4500,4.2,8.3,31.1,70.4,1,3.4,5.8,High,Good,8,10,2.85
ae987917-292f-4fa0-a191-430e5fe0c37d,16,4500,4.7,7.6,30.2,87.8,3,2.5,13.6,Low,Good,7,10,2.57
e0355237-d9e4-47ed-a470-46d56e8074aa,37,5000,3.4,5.8,30.5,56.1,5,2.1,15,High,Good,6,10,2.6
b09015e0-e09c-472a-ad57-469bd0f54867,23,4500,2.4,3.7,30.8,66.6,7,4.3,11.4,Low,Good,5,10,2.84
709f46d7-29ef-40c1-9edb-b0651887f087,4,3000,8.4,15.4,36.1,30.2,6,8.4,11.8,Low,Moderate,6,10,4.4
69a5af15-278e-450a-832d-563d7f029d11,33,5000,7.1,9.7,29.1,49.5,2,4.7,10.4,Medium,Good,7,10,2.48
68e3a3e7-6203-42c1-a1af-917438eda934,5,4500,7.1,9.1,32.5,41,7,3.1,3.2,Medium,Moderate,5,10,3.14
8e51dfa2-5f7c-44c6-9c7c-0d1756d996e6,21,5000,5.1,9.3,27.3,67.7,4,6.1,15.4,High,Moderate,6,10,2.17
cb48af81-ebb3-49d6-8005-cf1671f31f0c,10,4000,2,3,30.2,51.3,1,9.3,7.8,High,Good,8,10,3.08
f45e7c61-00e1-47dc-b197-95fb628a66de,47,5000,9.7,15,38.7,80.8,3,1.8,14.2,High,Moderate,6,10,4.5
1e17133f-e8ee-41b3-8b2d-ea887ccb4b39,15,4500,6.3,11.2,33.8,48.8,6,3.9,9.9,Low,Good,5,10,3.51
448631e8-ac3c-4233-8d3a-44b9cf3cc079,32,3000,5.8,9.1,34.5,63.7,2,1.5,12.4,Low,Good,7,10,3.5
0484f693-1f82-41f2-ab13-0be5d7c69a6b,8,5000,4.8,9.4,30.8,18.6,6,8.6,11.4,Medium,Moderate,7,10,3.17
11ba82a3-34e1-4371-b5e2-ef74a5afb0c1,5,5000,1.4,3,33.7,65.8,6,4.8,7.7,High,Moderate,6,10,3.56
f0a38567-8e67-4a0c-a8aa-e6ac86bfc127,15,4500,7.8,11,35.8,50,3,3.4,14,Medium,Moderate,6,10,3.95
246dbc87-a6dd-42d3-abf6-e3baffc95176,28,3000,3.4,3,29,31.4,0,2.4,3.3,High,Moderate,9,10,2.28
b633f2dc-3a4f-44da-b33d-3104af8c6a7a,2,3000,6.6,10.2,33.3,7.1,6,4.8,16.2,High,Good,6,10,3.46
4c1542d5-6e20-41f6-aa11-67c77e7a412f,19,4000,7,8.3,38.9,64.5,0,14.2,15.5,Medium,Moderate,8,10,5.47
02744aaa-ddc8-415b-9cdc-9b72fb6fd0d5,35,4000,6.2,9.6,37.1,12.2,1,2.2,8.7,Low,Good,9,10,4.16
db68a8b1-fd96-4631-8ef5-a225a98f4bea,18,4500,6.4,11.1,27.7,20.2,0,0.3,11.3,High,Good,8,10,1.83
651d8c37-1b6a-453b-a54f-62ba5c4569b4,25,3000,8.2,12.3,29.9,61.9,2,4.1,8.7,Medium,Good,7,10,2.62
19c78ec8-0612-4b8f-9b90-1dee07778e17,2,3000,3.9,6.1,29.2,25.3,7,2.8,5.9,High,Moderate,6,10,2.37
6ce30583-5e67-4d48-8895-0c5ef190a798,18,4000,5.8,9.7,27.4,48.7,1,1.8,9.6,Low,Good,8,10,1.87
26a25dc7-1d6b-4411-a6cb-1cef5b7381b8,19,4000,5,8.2,32.3,81.6,7,6,11.4,Medium,Good,4,10,3.32
607b4bb0-9fa5-40d5-b877-c9ce5d419bce,31,4500,1.8,3.9,31.2,67,3,4.8,16.7,Low,Good,6,10,2.98
9568260f-bf98-44ef-b8d8-2fbeb755a396,6,3000,6.1,9.1,29.1,86.3,4,2,9,High,Good,5,10,2.27
19f7d634-765b-4a10-9f80-7b267e0f028c,40,5000,8,9.8,34.8,22.7,4,10,10.1,Low,Good,6,10,4.2
63fb349d-c935-428f-a5ea-1767d182113d,32,4000,8.3,13.6,33.6,58.7,4,10.9,16.5,High,Moderate,6,10,4
f6a3fb8a-a17c-4d84-9a61-69a4447da153,39,4500,9.2,13.6,38.2,71.7,2,1.7,12.5,High,Good,7,10,4.38
b93a6baa-e56b-4d31-9da2-365894686925,38,3000,2,3,28.9,34.5,1,2.8,3,High,Moderate,9,10,2.29
1c3f05bd-5fad-45a3-8cf8-8686566b8d40,17,3000,8.8,13.5,37.9,71.6,0,10,9.8,Medium,Good,7,10,4.93
2ab4a031-4675-4f5c-915e-0d0800d1fcb8,39,4000,5.9,9,30.6,76.2,6,1.7,14.2,Low,Good,4,10,2.6
d05b91cf-b9ee-4412-b55c-a22a626aec49,0,4500,8.7,12.3,36.6,49.1,7,3.6,22.3,Low,Good,5,10,4.15
1fb16330-f022-4cb2-99bf-b1ab513415c9,10,5000,4.7,5.8,32.2,72.1,1,4.4,10.9,Medium,Moderate,7,10,3.19
eb24cc26-9594-4aba-8816-29ae002fd7ea,27,4000,4.4,7.1,30,52.3,3,5.2,0,Medium,Good,7,10,2.72
61b692a8-2bb7-4d17-aa88-98f1a2d14184,24,4500,3.1,3.8,32.2,29,4,11.1,0.9,Low,Good,7,10,3.68
e8165dcf-34a4-435e-818e-6a8e76c390f9,22,3000,7.1,10.7,34.3,9.2,1,8,6.6,High,Moderate,9,10,3.93
cc442e3c-ee7f-47ee-87ef-b25f8f7e4061,30,5000,6.5,10.2,30,60.1,6,3,5.3,Low,Moderate,5,10,2.55
ded94ac6-7aa0-40f7-8a7b-61a704691d81,29,4500,3.3,5.9,31.1,78.7,5,4.3,14.1,High,Moderate,5,10,2.91
5cba9da6-5ab0-40b9-9835-1bcdd22c41a5,41,5000,1.2,3.9,34.5,32.1,1,4.7,19.4,High,Good,8,10,3.73
69e9f45d-85dd-4abc-a9bd-e906a5acfc1e,34,4500,6.3,9.7,33,11.3,5,1.4,13.9,Low,Good,7,10,3.15
c8578296-c717-4b28-b5da-7f0a65b5455e,6,4500,6.6,9.4,33.3,46.2,0,1.2,14.5,Medium,Good,8,10,3.19
ab25a366-14c1-480b-9494-43d89c7145d0,15,4500,3.5,6.9,30,39.3,7,2.5,13.3,Medium,Moderate,5,10,2.52
9e29a583-8a7b-4b89-beaf-d72b29cc7435,25,4500,3.1,5.7,29,66.9,3,4.2,11.8,High,Moderate,7,10,2.42
325379bc-8b47-4b55-81d7-68b8e25bf850,47,5000,6.8,10.4,33.5,39.6,4,3,6.2,Low,Moderate,6,10,3.38
f596beb9-e8e7-4948-a3dc-78362ceae08b,48,4000,9.2,14.1,33.8,91.4,0,0.2,13.9,Low,Good,8,10,3.24
87cd9706-161a-4516-bb2d-ac1b62178cd2,1,5000,4.5,6.8,32.4,21.2,7,1.6,8.2,Medium,Moderate,7,10,3
d7503a36-b5c0-420c-9c16-5115e595aba6,0,4500,3.7,5.8,34.5,74.9,4,13.2,14.1,Low,Good,6,10,4.36
557c9fd1-92f9-4771-936d-d54ddf7f4056,47,5000,6.1,9,32.6,58.2,0,13.2,12.2,Medium,Good,9,10,3.93
52027c80-53dd-463f-811f-d3b6a252961d,11,5000,6.8,9.2,34.4,90.1,0,5.1,10,High,Poor,7,10,3.75
91558485-969e-469e-9b08-0d52b5bd08a5,4,5000,4.8,7.2,32.9,74.9,4,9.7,6.3,Low,Moderate,6,10,3.74
ecdc05f1-215d-4c33-ac38-5c759516fda6,36,4500,9.6,16.1,33.6,77.1,3,8.4,9.6,Low,Moderate,5,10,3.8
8ffc05e0-2fa9-4b84-9a99-2103d9b2d56a,31,5000,7.3,10.1,29.4,49.2,2,7.7,7.1,Medium,Moderate,6,10,2.78
d5ede90d-47db-42dd-8482-84fd6cc15b69,8,3000,4.7,6.8,32.2,88.5,2,3.7,1.4,High,Good,7,10,3.13
35a4d665-cc8e-420b-bb8c-49ed901885af,40,4500,2.3,3,26.8,55.9,7,1.4,4.5,High,Good,5,10,1.69
1bbf4ecb-4064-4a56-b04a-ac6ee396edc9,34,5000,8.1,13.4,36.1,18.7,1,5.8,11.5,Medium,Good,7,10,4.19
25b8b24f-f0f4-4051-8477-4d33d9bde4e3,18,3000,7.9,12.7,31.7,75.4,1,3.9,0,High,Moderate,6,10,3.02
15e6fcb4-2809-4524-be6e-3b13428e2901,47,5000,4.9,6.1,31.4,28,6,1.2,21.9,Low,Moderate,7,10,2.76
9cb437f2-d69c-4c95-bdff-8be29969d255,15,4000,6.2,7.3,30.2,53.9,3,4.2,7.5,Low,Good,7,10,2.69
e4df671c-d8a5-4c13-94c7-ef68ff38ff40,2,5000,5.2,8.7,35.3,92.5,2,3.3,14.3,Medium,Moderate,6,10,3.8
e2bdc7fc-4129-4917-9b16-3cad16ea54b9,19,5000,6.5,8.5,34.1,26.1,1,1.9,0,High,Good,8,10,3.42
306f8549-2537-426d-8bdb-a185c4b99099,23,4000,3.5,6,32,19.3,2,2.7,5.1,High,Moderate,8,10,2.99
24ad4ef3-6365-40de-bfaa-b9593a2eb878,32,4500,3.2,4.1,30.5,69.6,2,9.5,15.3,Low,Moderate,8,10,3.18
13ec73da-15b1-43c0-ae9f-f6687009dd37,23,4000,7.1,11.4,34.1,22.3,2,2,12.1,Medium,Good,7,10,3.44
0305aa20-b4f3-4653-95d7-0001976fc5c3,10,4500,7.4,11.5,32.9,72.8,1,2.9,8,Medium,Good,7,10,3.24
6f36f591-2d1c-4bed-93ab-befddc77a28c,48,4000,4.5,6.2,32.8,13,1,3,19.9,Low,Moderate,9,10,3.21
0289f260-9c08-47b2-905d-c3e01c5a707a,7,5000,4,5.1,29.2,11.9,3,1.9,2.9,Low,Good,8,10,2.3
97b42255-5acf-47fb-8ec3-35a23da6f264,35,5000,7.8,12.3,28.2,53.9,0,0.4,15.5,High,Moderate,8,10,1.94
5e30a549-c4f1-4d62-8daf-dc851b68e0c0,37,4500,4.1,5.4,27.7,41.8,1,5.6,7.9,Medium,Poor,8,10,2.21
6b18da52-d5f2-423d-9818-f66e124ff83a,39,4500,5.6,9.5,37,29.4,4,4.4,5.8,Low,Good,7,10,4.3
4c98dd00-a4b9-49af-9269-d71c950d4c92,19,3000,5.4,7.2,32.4,43.4,6,1.2,0.2,Medium,Moderate,6,10,2.98
2a3e8ef8-315c-4c08-b7e4-1fbb486132a4,34,3000,2.6,4.2,30.3,41.7,0,4.4,0.9,Medium,Moderate,8,10,2.73
d27bfa6c-2bd7-4ca2-a465-441b2c1e5b79,47,5000,5.9,8.4,36.4,60,7,10,10.7,High,Moderate,5,10,4.58
5090cf5f-4690-4c7b-969e-b74ae6f55bc6,24,5000,5.7,8.5,29.3,79.7,2,6.3,10.4,Low,Good,5,10,2.64
a308f4ad-cc8c-49d8-87c8-3801bed5d75c,34,3000,6.2,8.6,30.2,21.1,3,4.2,6.2,High,Moderate,8,10,2.7
ba3ea285-77ce-4eb4-83da-b230d5716893,24,3000,5.8,8.5,31.5,32.3,4,3,9,Low,Good,7,10,2.91
58b1dd3a-14fa-4231-87b8-71e0bfa6ab13,28,4500,9.8,12.1,34,57.9,6,3.1,9.3,Low,Moderate,5,10,3.49
2677a5f6-18f0-41e1-a824-191577a63447,17,4000,7.8,10.9,33.1,29.5,5,10.2,7.6,Medium,Moderate,7,10,3.81
551b2c57-ecb5-46e0-8a50-af25fb034db0,45,4500,5.6,7.8,29.2,64.6,4,1.5,5,Low,Good,6,10,2.26
63c765da-002a-4ed4-ab74-80261ad29bae,17,3000,5.8,8.6,29.3,23.9,0,1.6,12.6,Medium,Good,9,10,2.29
4e768af8-8e9c-4f90-89a7-43dab5ba55b5,1,5000,9,14.8,34,60.4,6,0.8,16.2,Low,Moderate,5,10,3.32
fcde1f74-966a-437e-b1e7-0ef2ae7b4846,34,3000,7.2,10.1,33.1,27.2,6,5.1,11.9,Low,Good,5,10,3.45
264e9463-37cd-4d70-beb7-29ea29f530ff,15,5000,3,6,32.8,37.5,3,11.7,12.2,Medium,Moderate,7,10,3.86
3ee598e5-e3f7-420d-a7d9-c0b01b6f73a4,40,5000,7.4,10.2,33.6,26.3,5,8.2,13.8,High,Good,6,10,3.79
e285b6cd-1c79-44b9-a15e-bbedb87f8885,35,5000,8,10.9,33.1,52.3,0,2.4,8.8,Medium,Poor,7,10,3.23
5f91b8b9-1a84-4906-8825-7c629d407f49,32,5000,8.7,11.2,30.2,37.7,5,3.8,6.8,Low,Good,5,10,2.67
4fc0dc6a-992b-45b8-926c-d2697fabe474,3,4000,4.7,7.7,28.1,25.4,1,2.3,0,High,Good,9,10,2.07
5805becf-c42b-4bfd-9583-77ebf84a0ccf,32,3000,4.6,6.9,31.7,83.7,5,5.1,7.2,Low,Good,5,10,3.11
b40d1b08-d88b-4eb8-aaa8-b60bdb2f6aed,13,4500,3.6,6,31.7,60.9,2,1.9,6.8,High,Good,7,10,2.87
445a0ffa-7993-4a1d-b4ce-583ec3a8d7c7,20,5000,6.1,9.3,31.4,54.8,5,1.1,4.7,High,Moderate,5,10,2.74
6de9e81e-594f-4b7b-8a6c-80100bda19ec,47,5000,7,10.4,34,18.6,3,5.6,11.2,Low,Good,7,10,3.68
82a43c56-ac8e-41ce-bd24-05bcdf104e5f,19,4500,4.5,7,29,34.1,1,7.5,9,Low,Moderate,9,10,2.66
9c400d56-99c3-4b6c-a8bd-4c13bfcd6fe7,7,4500,5.2,10,29,60.3,2,5,12.1,High,Moderate,6,10,2.48
ae6f8a94-8b73-4889-8cfe-9ff11f48eca4,6,5000,1.4,3,37.4,63.5,2,11.1,4.4,High,Good,7,10,4.89
12d8a83d-cb35-4024-a45b-7ae6e73c8194,2,4500,8.5,14.8,35.6,12.8,1,1.9,2.4,Low,Good,9,10,3.78
da66b145-28d0-4936-9c65-5d5c89f172c8,16,4500,2.4,4.4,33.7,36.1,3,4.9,13.3,Low,Moderate,7,10,3.57
fa4b16f3-4871-41d5-8c53-94082aa76ea3,32,4000,6.2,9.7,30.6,44,4,1.4,14.1,Medium,Good,6,10,2.57
903afb24-6cf2-45fe-a286-f8674725628c,47,4500,6,9.5,31.5,45.1,0,2.5,5.8,Low,Good,8,10,2.87
24136334-ff0d-458e-aeff-0699341fc085,11,3000,5.6,5.2,33.3,46.8,3,2.4,8.2,Medium,Good,8,10,3.28
73a3c31e-3a3c-4163-a41c-00dd30ea642c,21,3000,5.6,8.2,33.4,30.9,6,4.9,11.4,Low,Good,5,10,3.51
445a7bd1-d335-4481-98f5-593504f5bf79,21,3000,3.5,4.5,31.2,49.1,5,0.8,12.9,Medium,Moderate,6,10,2.67
6b7bf52b-c61e-4950-8745-9af2a26494ca,45,5000,4.8,9.4,31.6,87.9,4,5.7,1.2,Low,Good,6,10,3.14
3e885760-53ca-4757-891b-5221bc7291da,29,3000,7.4,10.8,31.4,45.9,4,4.9,14.9,High,Poor,7,10,3.02
09b31a9f-5028-46f5-b2d1-4b87294a6724,37,4000,8,12,35.6,60.9,5,7.3,3.4,Medium,Good,5,10,4.18
32294ce0-8c30-4395-8c72-8a77cb02b54e,37,3000,4.7,6.9,33.8,52.1,4,4.1,3,Low,Good,7,10,3.52
5c6b82c2-f02b-420b-a2d0-3149dfdeb23e,44,5000,2.4,3,30.6,37.7,0,4.4,7.9,Medium,Good,8,10,2.81
7b9993a2-f499-4b61-8219-a9d67045ed5d,7,4000,3.9,5.4,28.2,53.7,6,3.8,7.8,Medium,Good,5,10,2.21
69a99e40-c625-4898-9e4b-318b727cd291,26,3000,9.2,14.6,33.1,55.4,0,1.3,10.1,Medium,Moderate,7,10,3.16
7d70b446-98a3-4203-9720-c9f554654171,26,4000,4.1,4,31,55,0,5.7,10.8,Medium,Good,8,10,2.99
9a9fad6f-9ea7-4f37-97dd-f6598b8accde,33,4000,5.3,8.3,33,25.6,6,9.5,18.5,Low,Good,7,10,3.74
8f35f5a9-3d08-4b07-92bf-2c9c7efcd7ae,20,5000,8.3,11.6,32.1,52.5,4,3.9,5.4,Medium,Good,7,10,3.12
7f25db49-d2d2-4c62-8808-ad282626b8b5,29,5000,4.4,8,25.7,13.4,6,6.6,15.3,Low,Moderate,6,10,1.84
1b50e4cd-7cd1-4325-b30c-72ac70c922c2,32,4000,5.2,8.1,33.7,38.1,1,7.7,2.6,Medium,Good,8,10,3.77
dd9f274b-607f-4b95-be2e-d7e3b7aaf45c,27,3000,7.1,9.1,29.9,70.1,0,1.2,3.8,High,Moderate,7,10,2.4
93d4abfa-3e1a-4959-9195-01c9f3dc960c,46,5000,8.9,13,34.5,54.3,4,2.9,5.3,Low,Good,6,10,3.6
9af7cd9a-a0ab-4a1b-b6f2-d2bd04374c7d,32,4000,4.2,6.8,32.5,81,3,3.1,0.3,Low,Moderate,7,10,3.15
fd8a7b0f-b3a4-4d20-874a-f28fdd019f3e,4,4500,8.3,12.1,30.9,37.9,7,3,12.2,Low,Moderate,5,10,2.76
60ae612b-5fbf-42a5-8235-6871b511ee1f,47,4500,4.9,7.6,32.7,58.3,7,3.2,16.1,Low,Good,4,10,3.2
d614f185-2d9d-464c-8f3a-67baf8fc4a76,18,5000,3.7,5.6,32.4,51.6,6,4.3,14.5,Medium,Good,6,10,3.22
b6b347e5-c2af-40d0-8e4d-d823e1ff5e51,3,3000,6,9.9,33.8,24.6,4,6.4,2.3,High,Good,7,10,3.7
f36118a5-a49b-4fa0-aed4-818a89562bf9,34,4500,3.2,5.2,32.1,54.4,0,2,21.4,High,Good,8,10,2.96
e3c72a91-3a01-4e86-a065-1eb292360d68,48,4500,6.4,9.6,29.5,34.3,7,3.5,10.6,High,Moderate,6,10,2.47
d591cae6-d967-4213-8fbb-859b64c7379f,16,4500,11.8,17.7,38.1,37.3,6,3.8,17.7,High,Moderate,5,10,4.51
2be03ea9-899d-4bde-b4b0-5a367ac8bef6,43,3000,7.7,10.5,31,5.2,7,3.1,9.3,Low,Moderate,6,10,2.8
118f4209-710a-424c-895c-b0c92234c412,27,3000,5.3,9.4,31.9,54.7,0,4.7,9.4,High,Good,9,10,3.13
53970d18-19f4-4221-93dc-8246b8bec8b7,29,5000,7.6,14.4,33.2,88.5,6,8,8.1,High,Good,4,10,3.68
ddb3a4a7-9713-4261-a685-191cfe34eac1,28,5000,3.6,5.1,29,50.1,7,4.5,20.3,High,Good,6,10,2.44
38669437-21ce-4bac-8fd3-69c8ccf0f1ea,45,4500,4,6,34.6,89.3,0,5.4,16.9,Low,Good,8,10,3.81
d03aff91-5438-423d-9580-27f60c07738f,5,3000,5.3,9,28.2,34.3,7,1.1,9.7,Low,Good,5,10,1.99
efdc5f55-1df8-482c-bd2b-fad618c38fd8,34,4000,5.7,9.5,33.2,66.4,1,2.9,8.4,Medium,Good,7,10,3.29
8c2fea6a-807c-4d0d-85cf-334247adacf1,40,4500,2.9,4.5,30.2,73.2,2,3.1,13.7,Medium,Good,7,10,2.62
5fc5f350-3467-47b1-9c3e-2134990b9384,36,5000,4.9,6.4,32.9,69,5,1.5,0.7,High,Good,6,10,3.12
d42c5411-fb52-4ec8-94c1-6509b967e9f4,23,3000,5.2,9.6,31.3,32.9,5,0.8,0,Low,Moderate,7,10,2.7
9cf039ed-a911-4bbd-9c46-2c326b8725e6,28,5000,8.6,13.6,33.7,42,6,2,4.8,Low,Poor,5,10,3.36
42eed383-802c-462c-8645-dda43e1bf33c,48,5000,2.9,4.6,27.8,40.1,1,2.7,11.9,Medium,Good,8,10,2.03
37a6e3f1-f596-41e6-b677-b6208fef90a6,45,3000,2.7,3.4,31.1,47,3,2.6,15.3,High,Moderate,8,10,2.78
2208a266-5e8b-456c-81b3-eed2b47c8a3b,30,4500,5.9,8.8,33,38,0,6.4,3.8,Low,Good,8,10,3.51
18d98b16-8742-4dbd-aef6-73f4b30172da,34,3000,7.8,9.9,28.4,83.6,2,1.9,17.7,Medium,Good,6,10,2.1
e51853fd-5f1f-4b26-86c4-2b4d56fc5b9b,32,4500,6.6,10.6,32.9,66.9,3,7.6,7.3,Medium,Moderate,6,10,3.58
ce3c3bfa-6c48-4363-bde0-9d62f1f5a291,20,5000,6.1,10.1,30.5,49.9,4,0.3,12.1,High,Poor,6,10,2.48
1a0a9293-a513-4c52-a882-67dfd7f2833b,31,3000,4.9,7.6,30.9,51,5,7.5,7.3,High,Good,5,10,3.12
ac61db2d-a56f-499b-bac3-bbd369916cfe,22,4000,6.9,9.3,35.7,16.1,2,6.6,9.4,Low,Good,8,10,4.17
f0c98d6a-a939-4f58-a927-ea0abc4a218e,32,4500,7.2,11.2,30.6,43.8,1,0.2,19,Low,Good,8,10,2.5
7adcbae2-6461-42bc-af2a-3934cf7c6ae6,2,4000,5,8.3,29,25.2,0,5.2,7.3,Medium,Good,8,10,2.48
68f4c50b-0fca-4ec5-8de8-d4e967a53d78,17,4500,3.6,4.7,30.1,32.6,2,4,5.3,Low,Moderate,7,10,2.66
579098da-c7cd-45f6-a3a5-b4cdbb7a1384,24,3000,3.6,6.4,28.2,97.4,3,1.9,13.3,High,Good,7,10,2.05
5b3e376b-a6da-481a-b32b-17ed78623735,41,4000,7.3,11.4,35,74.2,1,9.9,14.9,Low,Good,7,10,4.25
3a0a100b-ead5-4e3d-92e4-b63467e8d835,30,3000,2.4,3.3,29.5,71.3,3,2.3,2.5,Low,Moderate,6,10,2.39
33e0e4cc-37db-445c-b735-22e6ed098e46,2,4500,8.9,12.7,32.4,84.2,7,5.7,11.8,Low,Moderate,4,10,3.33
7e8f2e5a-b81b-4c0c-9b14-8e3039274958,39,4500,4.6,6.7,32.9,74.4,3,2.9,12.7,High,Moderate,7,10,3.23
dda068df-0274-400c-9121-a30d116b3b37,45,4500,6.1,8.2,33.2,80.4,6,6.5,18.7,Low,Poor,4,10,3.57
f61c8e24-b8a8-49ac-a6d5-99b1476ba4a1,23,4500,6.9,10.6,32.1,61.7,5,2.5,8,Low,Moderate,6,10,3.02
9bd23074-a256-4314-8ff6-d1e475047e20,31,5000,4.1,6.8,29.5,26.8,7,2.4,16.7,High,Good,5,10,2.41
f9c7fd28-e9e9-418d-88dc-784925cfb578,46,4500,4.6,8,31.7,26.4,0,5.2,10.8,High,Good,9,10,3.13
